"rep","nu_true","mu_true","sigma_true","nu_mle","mu_mle","sigma_mle","nu_gen","mu_gen","sigma_gen","wbb_mu_mean","wbb_mu_sd","wbb_sigma_mean","wbb_sigma_sd","time_mle","time_gen_train"
12,4,2,1.5,3,1.92315359183246,1.42228684106975,3.5,1.93013856325463,1.4485751258057,1.94155709568289,0.0941411703150102,1.46394246645164,0.108645059249884,0.134,0.69
