"rep","nu_true","mu_true","sigma_true","nu_mle","mu_mle","sigma_mle","nu_gen","mu_gen","sigma_gen","wbb_mu_mean","wbb_mu_sd","wbb_sigma_mean","wbb_sigma_sd","time_mle","time_gen_train"
6,4,2,1.5,4,2.06332953586767,1.36750571517645,3.5,2.0794176341705,1.29651563845038,2.08754150790265,0.0666200970690797,1.29072692233699,0.0736209025392953,0.151,0.744
