"rep","nu_true","mu_true","sigma_true","nu_mle","mu_mle","sigma_mle","nu_gen","mu_gen","sigma_gen","wbb_mu_mean","wbb_mu_sd","wbb_sigma_mean","wbb_sigma_sd","time_mle","time_gen_train"
8,4,2,1.5,3,2.10598201571931,1.34098759250702,2.5,2.10184249013448,1.29469950621006,2.0999581286904,0.071671448830733,1.30031740285868,0.0827234365312592,0.14,0.747
