"rep","nu_true","mu_true","sigma_true","nu_mle","mu_mle","sigma_mle","nu_gen","mu_gen","sigma_gen","wbb_mu_mean","wbb_mu_sd","wbb_sigma_mean","wbb_sigma_sd","time_mle","time_gen_train"
9,4,2,1.5,7.5,2.01140017430517,1.49871501723906,7,2.01028321091505,1.47915314987756,2.00576034482943,0.0687395458114803,1.48630069747675,0.089394587277432,0.152,0.737
